83	,	4452	7070	2836	3739	3452	4345	7676	5761	5666	8991	8688
84	,	4450	7080	2628	2941	3654	4343	7676	5759	5656	8991	8890
85	,	4852	7070	2636	2939	3036	4749	7682	5557	5868	9397	8688
86	,	4250	7076	2636	3537	3234	4751	7678	5759	0000	8991	9092
87	,	4252	7070	2630	3737	3036	4343	7682	5761	5860	8989	7488
88	,	4450	7070	2828	3939	3636	5151	7678	5157	0000	8991	8484
89	,	4250	7072	2428	3941	3464	4547	7682	4959	5868	9191	9094
90	,	5252	7080	2628	4141	3236	4547	7676	4757	5868	8989	8486
91	,	4252	7070	2840	3941	5262	4343	7676	5161	5868	8989	8090
92	,	4050	7072	3440	3737	3236	4545	7676	0000	6868	9191	8486
93	,	5052	7080	2836	3941	3236	4347	7678	5961	0000	9195	8490
94	,	3850	7076	2838	2943	3232	4551	7676	5757	5868	8991	0000
95	,	5252	7070	2828	4143	3252	4749	7682	5157	5868	8991	0000
96	,	3852	7080	2828	2939	3238	4345	7676	5757	6868	8991	0000
97	,	4252	6670	2838	3941	3640	4549	7676	5959	5668	8989	8888
98	,	5052	6672	2840	3941	3262	4347	8082	5759	5668	8991	8894
99	,	4252	7076	2836	2941	3662	4747	7682	5555	5668	8991	9090
100	,	4244	7080	2828	2943	3652	4347	7878	5159	5668	8991	8892
101	,	4242	7080	2842	4143	3236	4347	7682	5757	5656	9195	8692
102	,	4452	6072	2828	2941	3236	4751	7680	5961	5658	9191	8686
103	,	4450	7070	2830	4143	3252	4351	7676	5757	5658	9195	8086
104	,	4450	6870	2628	2943	3236	4351	7676	5759	5868	8991	8488
105	,	3852	7072	2828	4143	3252	4351	7682	5557	6268	9197	8086
106	,	4650	7070	2828	2937	3656	4347	7676	5757	5668	8995	8086
107	,	4450	7070	2628	2941	3636	4347	7678	5761	5666	9195	8084
108	,	4252	7080	3040	2939	3636	5151	7882	4759	6868	8991	8486
109	,	5252	8080	2840	4143	3256	4351	7678	5757	5668	8989	8088
110	,	3852	6870	3642	4143	3232	4751	7678	5759	5868	9191	8894
111	,	3842	6670	2830	2929	3452	4351	7680	4759	5668	8991	8290
112	,	3848	7080	2836	2945	3036	4751	7680	5557	5868	7991	7488
113	,	4852	7072	2840	2929	3652	4351	7878	5757	5658	8991	8090
114	,	5252	6870	2840	3939	3234	4351	7882	5759	5658	8991	8688
115	,	3852	6870	2840	3943	3652	4751	7676	5959	5668	9195	8486
116	,	5254	7080	3040	4141	3652	4747	7678	5959	6868	8991	8484
117	,	4042	7072	2840	2941	3234	4551	7882	5759	6668	8993	8888
118	,	3850	7070	2844	4141	3436	4347	7680	0000	6868	8989	8486
119	,	3842	6670	2830	2929	3264	4747	7680	5757	5668	9191	8490
120	,	4248	7070	2830	3543	3232	4343	7676	5757	5668	8995	8286
121	,	3852	7072	2828	2929	3660	4343	7682	5157	5668	8991	9090
122	,	3850	7070	2836	2943	3636	4747	7678	5757	5658	8991	8088
123	,	3852	7276	2630	2929	3236	4553	7678	5759	6868	8991	8488
124	,	4252	8080	2628	2943	3652	4551	7880	5151	5658	9191	8888
125	,	4452	7076	2628	4343	5256	4347	7680	5159	5868	9193	8890
126	,	4252	7272	2836	3945	3652	5151	7882	5759	5868	8991	8688
127	,	4050	7070	2828	2939	3254	4347	7680	5759	5668	9191	7486
128	,	3852	6672	2628	2941	3030	4949	7880	5761	6268	9195	8688
129	,	5252	7276	2628	2943	3264	4751	7680	5157	5658	8991	8688
130	,	5252	7072	2628	4343	3236	4951	7678	5159	6868	9191	7490
131	,	4244	7080	3040	2941	3236	4747	7884	5157	5668	8991	0000
132	,	4244	7072	3040	4345	3260	4351	8082	5159	5668	8991	8088
133	,	3838	7080	2828	2929	3652	4345	7878	5159	5868	8991	8484
134	,	4452	7272	2630	4143	3052	4547	7882	5557	6868	9191	8088
135	,	4250	7280	2828	2929	5052	4347	7676	5557	5252	9395	8890
136	,	4444	7070	2628	4141	3236	4751	7676	0000	5656	8991	0000
137	,	4252	7080	2840	3941	3252	4351	7676	5759	5668	8989	8090
138	,	5050	7080	2628	2943	3234	4347	8084	5759	6868	8989	8486
139	,	3850	7076	2836	2941	3260	4747	7676	5357	5868	8989	8086
140	,	4452	7070	2836	4141	3652	4551	7678	5157	5668	8989	8488
141	,	3842	7080	2840	4145	3236	4343	7676	5559	5668	8995	8088
142	,	4252	6680	2628	2941	3258	4551	7676	5959	5656	8991	8686
143	,	4250	7072	2628	2943	5252	4349	7678	5161	6868	7989	8090
144	,	3842	6670	2628	2929	3236	4547	8084	5757	5668	8997	7894
145	,	4452	7070	2828	2929	3252	4551	7680	5161	6868	8989	8690
146	,	5252	7080	2832	2943	3654	4351	7678	5757	5868	8991	8888
147	,	4448	7080	0000	2929	3236	4347	7678	5155	5668	8991	8686
148	,	5252	6668	2842	2943	3436	4347	7882	5357	5668	9191	7494
149	,	4052	7072	2842	3539	3236	4351	7676	4757	6868	8989	9494
150	,	4250	8080	2628	2941	3460	4349	7676	5761	5868	7991	8888
151	,	4852	6880	2840	2941	3652	4343	7678	5757	5668	7989	8892
152	,	4248	6666	3030	2945	3252	4547	7678	5157	5868	8989	8688
153	,	5052	0000	2840	2933	3036	4749	7680	4751	5868	8991	8692
154	,	5252	7070	2836	2933	0000	4751	7682	5761	5668	7991	8686
155	,	4244	8080	2840	4141	3236	4347	7678	5161	5858	9191	8688
156	,	5052	7070	2838	3941	3232	4551	7680	5759	6868	8991	8086
157	,	3842	7072	2836	4141	5252	4751	7682	5759	5868	9191	8888
158	,	4244	6670	2640	2939	3652	4347	7678	4757	5656	9193	8888
159	,	4244	6670	2828	2943	3264	4347	7678	5759	5668	8995	8080
160	,	5052	7072	0000	4345	3252	4749	0000	5151	5868	7991	8488
161	,	5052	7072	2842	0000	3252	4547	7678	5157	6668	8991	7486
162	,	4450	8082	3242	2941	3236	4547	7682	5761	5656	8991	8892
163	,	3850	7680	2840	2941	3656	4343	7678	5757	5868	7989	8888
164	,	3838	7072	2828	2939	3266	4349	7676	5161	5668	8991	7488
165	,	4452	7072	2626	4143	3252	4551	7676	5357	5668	7993	7478
166	,	4450	6670	3036	3939	3036	4347	7678	5757	5868	8993	8488
167	,	3842	6672	3840	2941	3236	4747	7678	4759	6868	8995	8686
168	,	4252	8080	2836	2943	3652	4547	7680	5757	5858	8991	8088
169	,	4040	7070	3040	2943	3670	4347	7676	5759	6868	8991	8486
170	,	4050	7070	2840	2941	3236	4547	7676	5557	5868	9193	8688
171	,	4052	8080	3642	2941	3636	4345	7680	5155	6868	8989	8486
172	,	3850	7276	2836	4343	3636	4551	7880	5561	5858	9193	8888
173	,	4248	7080	2628	2943	3236	5151	7676	5759	5868	8991	8688
174	,	4242	7072	2828	2929	3636	4345	7676	5157	6868	8991	8690
175	,	5050	7280	2840	2941	3236	4351	7680	5159	5658	8993	7488
176	,	4652	7072	2836	2941	3252	4347	8282	5557	5656	8991	8888
177	,	4252	6680	2836	3535	3032	4347	7680	5157	5668	8991	8288
178	,	4052	8080	2840	4143	3636	0000	8082	5559	5668	9191	8088
179	,	4452	6670	2830	2929	5266	5151	7676	5757	6868	8989	8688
180	,	4250	7080	2840	2945	3236	4351	7882	5557	5668	9195	8686
181	,	4054	7080	2828	2941	3234	4347	8282	5357	5668	9197	8490
182	,	4044	6870	2840	2929	3236	4551	7676	5357	5858	9191	8688
183	,	4252	7070	2828	3141	3636	4747	7678	5959	5868	8995	8890
184	,	4242	6670	2836	3941	5262	4551	7678	5759	5868	8993	8892
185	,	3852	6868	3042	3943	3236	4347	8080	5761	6868	8991	8494
186	,	4250	7070	2840	3741	3262	4347	7676	4757	5656	8991	8688
187	,	4252	7070	2640	3941	3252	4549	7676	5757	5666	8989	7486
188	,	3854	7272	2830	4143	3252	4747	7682	5759	6868	8991	7490
189	,	0000	7276	2828	4143	3232	5151	7682	5759	6868	8991	8890
190	,	4252	6670	2830	4343	3452	4351	7678	5559	5656	0000	0000
191	,	4042	7072	2840	4145	3254	4751	8082	5759	5668	7991	8688
192	,	4250	6666	2628	4141	3236	4751	7878	5357	5668	8991	7488
193	,	5052	7080	2828	3943	3636	4751	7676	5757	5668	8989	0000
194	,	5252	6670	2628	4343	5252	4347	7882	5359	6868	7989	8890
195	,	4052	7070	2640	2941	3236	4343	7684	5155	5868	8989	8892
196	,	5052	7080	2830	2943	3252	4747	7678	5959	5668	9197	8090
197	,	3842	6670	3040	2943	3652	4351	7680	5557	6868	8995	7890
198	,	5252	6066	2842	4143	3652	4351	7682	5355	5868	7989	8688
199	,	4242	7080	3036	3541	3236	5151	7680	5159	6668	9195	8888
200	,	3850	7076	2628	3539	3654	4551	7676	5757	6868	8991	7888
201	,	4452	7070	2840	2941	5252	4345	7878	5757	5868	9193	8890
202	,	4452	6872	2636	2935	3636	4351	7682	5161	5866	7989	9090
203	,	4444	6066	2842	3941	3234	4547	7680	5561	5858	7991	8890
204	,	3852	7072	2836	4143	3652	4551	7878	5157	5668	7991	8490
205	,	4042	6670	2840	2941	3666	4351	7678	5557	5668	8995	8888
206	,	4250	7072	2636	2943	3036	4547	7678	5961	5868	8991	8086
207	,	4450	7280	2830	4141	3232	4347	7678	5757	6868	8991	8090
208	,	5052	6670	0000	4345	3236	4351	7882	5557	6868	9191	8888
209	,	5050	7072	2828	4143	3252	4747	7682	5761	5668	8989	8086
210	,	4252	6670	2828	2941	3036	5151	7682	5757	5868	9193	8894
211	,	4252	6870	3036	3539	3652	4349	7682	5153	6268	9191	8488
212	,	5052	6670	3842	2929	3236	4551	7678	5757	5868	8991	8688
213	,	4050	7070	3236	4143	3652	4343	7878	5759	5868	8989	8890
214	,	4452	7070	2830	2941	3262	4747	7678	5151	5868	8989	8488
215	,	5052	6670	2828	3141	3652	4551	7678	5761	5668	8991	8890
216	,	3852	7080	2828	3941	3652	4347	7676	5159	5868	9197	8890
217	,	3852	8080	2832	2941	3434	4347	7682	5757	6668	8991	8094
218	,	4652	7272	2828	2929	3236	4747	7676	5757	5668	9191	8084
219	,	3842	7878	2626	2941	3236	4949	7682	5357	5868	8991	8890
220	,	3846	6670	2842	2943	5252	4547	7878	5759	5868	8991	8894
221	,	4452	7070	2828	2939	3232	4345	7878	5965	6868	8991	8690
222	,	4242	7076	2828	3539	3234	4343	7678	4957	5668	8991	8090
223	,	5052	6676	2836	2941	3636	4749	7680	5759	5656	8989	9090
224	,	3848	8080	2628	2943	3652	4549	7678	5765	5656	7993	7486
225	,	5050	6670	2828	4143	3232	4351	7676	5159	5668	8991	8688
226	,	5252	7070	2830	4145	3236	4347	7678	5757	5868	8989	7490
227	,	3852	6670	2832	3943	3236	4547	7682	5557	5658	8993	8890
228	,	4252	7080	2832	4143	3236	4547	7678	5157	5868	7991	7488
229	,	4244	7070	2830	2939	5256	4347	8082	5557	5658	9191	8486
230	,	4652	7280	2830	2941	3436	4349	7878	5759	5668	8991	8088
231	,	5052	6680	2636	4141	3256	4347	7676	5961	6868	8991	8892
232	,	5052	8080	3036	2935	5666	4747	7676	5757	6868	7991	8888
233	,	3842	7276	2628	2939	3636	4545	7878	5757	5668	9191	7474
234	,	4044	7072	2836	2941	3252	4951	7678	5757	5668	8991	8688
235	,	4244	7080	2628	4143	3236	4551	7680	5157	5656	8989	8090
236	,	4450	8080	2830	2929	3652	4351	7680	5157	5658	8989	8492
237	,	4450	7076	3236	2941	5252	4351	7680	5557	5858	8989	8888
238	,	4250	6670	2832	2943	3252	5151	7878	5557	5668	9195	8490
239	,	4252	7070	2628	2945	3652	4551	7682	5757	5668	8989	8690
240	,	4452	6670	2628	2941	3232	4347	7678	5759	5658	8989	8892
241	,	5052	7280	2836	2941	3666	4747	7678	5759	5658	7991	8890
242	,	5252	6670	2828	2945	3636	4351	7676	5759	5268	8989	8490
243	,	0000	7076	2830	2945	3652	4547	7682	5763	5868	8991	8488
244	,	3842	7080	2836	2941	3232	4343	7678	5759	5866	8989	8488
245	,	4452	7070	2636	2943	5252	4347	7882	5557	6868	8991	8094
246	,	5252	7070	3036	4343	3236	4349	7678	5557	6868	7991	7494
247	,	4244	7070	2828	4343	3236	5151	7680	5159	5668	8995	8490
248	,	4250	7076	2628	3941	3266	4347	7680	5357	6868	8991	8086
249	,	4044	7070	2828	4143	3232	4351	7882	0000	6868	8991	8088
250	,	4250	7080	2828	2941	3252	4349	7882	5759	6868	8989	8888
251	,	0000	7070	2828	2941	3236	4317	8284	0000	0000	8991	8888
252	,	3852	6670	2828	4145	3252	4347	7676	5759	6868	8995	8088
253	,	5252	6670	2828	4143	3638	4351	7882	5759	5668	8991	8890
254	,	4050	6680	2828	2935	3248	4747	7676	5159	5668	7991	7480
255	,	4648	6680	3040	2941	3232	4347	7684	5757	6870	8995	8686
256	,	4052	7070	2628	4141	3254	4347	7678	5359	5656	8991	7490
257	,	4242	7080	2636	4141	3252	4747	8282	5759	6868	9195	8890
258	,	4452	6670	2828	4145	3664	4749	7676	5157	6668	9191	8492
259	,	4252	6672	2828	2941	3236	4547	7676	5559	5868	8991	8686
260	,	3844	7070	2838	2931	3252	4347	7680	5157	6868	7997	8088
261	,	5050	7070	2626	4141	3636	4751	8484	5759	5868	8991	7488
262	,	5252	7072	2640	4343	3636	5151	7678	5961	5668	8991	8694
263	,	3850	6670	2836	3941	3252	4347	7676	5759	5868	8989	9092
264	,	4252	7072	3036	2931	3652	4347	7678	5959	6868	8995	8690
265	,	4242	6666	2828	2943	3654	4751	8484	5959	6668	8993	8080
266	,	5052	6870	2840	4343	3232	4751	7880	5757	5862	9193	8690
267	,	3838	6880	2842	3939	3052	4351	7676	5151	6868	8993	8086
268	,	3852	6680	2830	4143	3236	4747	7678	5157	5668	8991	8890
269	,	3844	6870	2836	3941	3652	4347	7684	5759	5656	7979	8688
270	,	5254	6670	2840	2941	3436	4343	7680	4747	5868	8991	8688
271	,	5252	7880	2640	4343	3252	4347	7680	5961	5656	9191	8690
272	,	4244	7080	2628	4345	3236	4351	7884	5557	5658	8991	8088
273	,	5252	6670	2628	3943	3252	4351	7676	5959	5656	9191	8084
274	,	5252	7880	2830	2941	3232	4751	7884	5151	5668	7991	8486
275	,	4852	7072	2840	4141	3036	4747	7684	5759	5858	7991	8888
276	,	4242	7280	3838	4141	3232	5151	7682	5357	5868	8995	8894
277	,	5052	6880	2842	3941	3032	4347	7684	5757	5668	8991	7494
278	,	4040	7880	2828	2941	3254	4343	7678	5759	5656	9191	9090
279	,	4252	7276	2630	4141	3252	5151	7678	5961	5668	8991	8488
280	,	5252	7280	4044	2939	5264	4549	7676	5757	5656	8993	8888
281	,	4852	6672	2842	3943	3636	4343	7878	5557	5658	8991	8088
282	,	4450	6670	2828	4143	3462	4351	7680	5761	6868	8989	8090
283	,	5052	7080	3636	2937	3654	4547	7684	5559	5658	8991	7888
284	,	5052	7080	2628	4343	3662	4347	7680	5757	5668	8991	8690
285	,	4250	6870	2832	2941	3662	4749	7678	5559	6668	8989	7488
286	,	4252	6680	2628	4143	3236	5151	7678	5555	6868	9191	8890
287	,	3842	6680	2836	4141	3652	4347	7678	5757	5656	8995	7292
288	,	3844	7072	2830	4145	3656	4345	7884	5157	5668	7993	8888
289	,	3850	6870	2840	4143	3652	4749	7676	5559	5668	8991	8686
290	,	5252	7274	2640	2937	3268	4351	7678	5555	6868	9191	8888
291	,	3844	7080	2626	4143	3036	4351	7676	4755	5868	8991	8892
292	,	4244	6868	3036	4143	3636	4751	7680	5157	6668	8991	8690
293	,	4250	7070	2628	2935	3236	5151	8084	5359	5668	8991	8892
294	,	3854	7080	2628	4143	3034	4751	7680	5757	6266	8995	8890
295	,	3842	7080	2628	4141	3236	5151	7676	4757	5658	7991	8490
296	,	3852	7070	2836	2941	3264	4347	7676	5761	5658	9191	8488
297	,	4042	6870	2630	4143	3662	4747	7884	5961	5668	8989	8490
298	,	4044	7070	2828	2941	3652	4347	7678	4761	6868	8989	8094
299	,	5052	7072	2840	2929	3236	5151	7678	4757	5668	7991	7494
300	,	5052	7280	2830	3541	3036	4351	7684	5559	5656	8991	8490
301	,	4242	6670	2830	4143	5658	4951	7684	5157	5666	8989	8086
302	,	4452	7072	3040	2929	3252	4345	7678	4757	5868	9193	8088
303	,	3842	6072	2630	3541	3236	4345	7884	5959	5868	9191	8888
304	,	4850	7080	2828	2929	5252	4547	8282	5157	5868	8989	8888
305	,	5252	6870	2842	2939	3036	4749	7682	5761	5868	7989	8890
306	,	5052	7072	2828	2929	3656	4347	7682	5355	5868	8995	8488
307	,	5052	6880	2640	2929	3236	4351	7680	5757	5668	8991	8688
308	,	4852	6668	3042	2939	3254	4347	7680	5361	5668	9193	8894
309	,	5052	7072	2628	3939	3652	4751	7676	5759	5868	8989	8888
310	,	4250	7070	2828	3941	3232	4549	7676	5159	6868	8991	8490
311	,	4252	7080	2828	2929	3266	4347	7676	5363	5658	8995	8690
312	,	4452	6680	2828	2939	3232	4749	8282	4955	5658	7997	7484
313	,	3852	7080	3240	4143	3260	4547	7676	4961	5658	8989	8088
314	,	4244	7070	3032	3943	3036	4551	7680	5361	5868	9191	8088
315	,	3850	7070	2628	2941	3234	4351	7676	4959	5868	8989	8890
316	,	3850	7070	2840	3537	3252	4347	7878	4957	5868	8989	8086
317	,	3842	6070	2840	2941	3662	4349	7678	5757	5868	8991	8892
318	,	4452	7070	0000	3541	3232	4351	7676	5757	5668	0000	8694
319	,	3840	7280	2628	2929	3038	4751	7676	4953	5668	7991	8890
320	,	4450	6870	3640	2941	3252	4751	7680	4959	5656	7991	8690
321	,	5052	7070	3240	3741	3252	4751	7682	5759	5668	8989	8888
322	,	4650	6066	2828	3941	6466	4753	8082	5757	5658	8991	9090
323	,	4050	7272	3436	3941	3236	4351	7678	5961	5868	9191	8488
324	,	4250	6680	2828	2941	5254	4345	8080	4959	6868	8991	8090
325	,	5052	6670	2840	4143	3642	4547	7676	5963	5858	9191	8086
326	,	4244	7072	2838	4141	3262	4351	7676	5959	5868	8995	8088
327	,	4450	6870	2830	4141	3236	4751	8282	5761	5668	7989	8688
328	,	4452	6870	2828	4141	3032	4747	7680	4757	5868	9191	7492
329	,	4454	6680	3436	2941	3236	4751	7678	5757	6868	8991	8690
330	,	5054	7072	3838	4143	3636	4343	7682	5759	5658	8989	8692
331	,	4452	7080	2638	2941	3232	4547	7882	5757	5668	8995	8486
332	,	3842	7070	2832	2941	3232	4751	7680	5161	5868	8991	8088
333	,	4250	7280	2628	4143	3642	4343	7682	5157	5868	7989	8090
334	,	5252	7072	2840	2943	3660	4347	7676	5557	6868	7989	8094
335	,	4850	6080	2838	3943	3262	4749	7676	5359	6868	9191	8688
336	,	4052	6672	2628	2943	3034	4351	7878	5557	6268	9191	8890
337	,	4052	6670	2828	2929	3666	4349	7878	5555	5658	8995	7488
338	,	3842	7072	2838	3941	3652	4747	7878	5557	5866	7991	8692
339	,	5252	7280	2634	3741	3652	4351	7676	5759	6868	9195	8488
340	,	4450	7070	2830	2943	3636	4347	8080	5155	6868	7989	8088
341	,	4652	7278	2628	2929	3236	4347	8080	5157	5668	8989	8088
342	,	5252	7072	2828	0000	3670	4747	7676	5153	5862	9193	8490
343	,	3852	7080	2626	2941	3236	4351	7676	5159	5658	9195	8688
344	,	4244	7080	3030	2943	3436	5151	7676	5959	6868	8989	8286
345	,	4250	7080	2832	2943	3652	4351	7676	5961	5668	8991	0000
346	,	3852	7080	2828	2929	3636	4351	7880	5157	5668	8991	0000
347	,	4250	6680	2832	3143	3252	4751	7678	5155	5858	7991	8888
