32	,	5759	6769	5757	8082	5252	5052	7375	4042	6161	3030									
33	,	5761	6767	5759	8082	5252	5052	7373	4248	6161	2830									
34	,	5757	6167	5357	8080	5052	5054	7575	4242	5959	2828									
35	,	5557	6969	5353	8080	5052	6064	7375	4244	5959	2830									
36	,	5959	6161	5357	8082	5252	5056	7173	4242	5961	2828									
37	,	5757	6969	5759	8286	5254	5054	7373	3646	6161	2828									
38	,	5757	6771	5357	8282	5252	5862	7373	4646	5961	2828									
39	,	5959	6167	5559	8082	5252	5454	7377	4042	6161	2830									
40	,	5759	6169	5555	8080	5052	5458	7575	4246	5961	2830									
41	,	5959	7171	5353	8086	5052	5464	7375	4040	5959	2830									
42	,	5963	6969	5557	8082	5252	5062	7375	4042	5961	2828									
43	,	5761	6163	5557	8082	4650	5060	7375	4446	5961	2828									
44	,	5961	7173	5355	8286	5252	5052	7581	4046	5959	2828									
45	,	5959	6971	5557	8282	4242	5058	7579	4246	5959	2828									
46	,	5959	6971	5557	8082	4654	5858	7579	4246	5959	2828									
47	,	5959	6169	5557	8086	5052	5458	7173	4246	5959	2828									
48	,	5959	6969	5555	8086	5052	5058	7177	4246	5961	2828									
49	,	5959	6969	5759	8082	4252	5058	7575	4242	5759	2828									
50	,	5959	6163	5561	8086	4252	5862	7175	3646	5959	2828									
51	,	5959	6169	5757	8286	5252	5050	7575	4646	5961	2828									
52	,	5959	6173	5759	8082	4252	5054	7375	3646	5759	2828									
53	,	5959	6169	5959	8080	5252	5664	7377	4044	5961	2828									
54	,	5959	7171	5757	8082	5258	5054	7375	4244	5961	2828									
55	,	5759	6771	5759	8080	5254	5870	7375	4242	6161	2830									
56	,	5959	6161	5557	8080	5254	5458	7577	4040	6161	2828									
57	,	5959	6973	5959	8080	5254	5058	7575	4244	6161	2828									
58	,	5959	6371	5561	8082	5252	5458	7373	4246	6161	2828									
59	,	5959	6161	5555	8080	5258	5658	7375	4646	5961	2828									
60	,	5559	6173	5557	8082	5252	5858	7577	4244	5959	2828									
61	,	5959	5973	5357	8082	5252	5050	7379	4244	6161	2828									
62	,	5959	6173	5353	8080	4258	5050	7575	4042	6161	2828									
63	,	5959	6167	5761	8286	5258	5070	7375	4244	5961	2828									
64	,	5563	6973	5357	8286	5254	5454	7373	4444	5759	2828									
65	,	5759	6973	5359	8082	5254	5054	7579	4244	5961	2830									
66	,	5959	6969	5557	8082	4852	5462	7373	4646	5959	2828									
67	,	5757	6171	5557	8082	5256	5054	7375	4446	6161	2828									
68	,	5759	6171	5557	8080	5254	5050	7177	4046	5761	2828									
69	,	5757	6171	5961	8082	5252	5054	7375	4244	5961	2828									
70	,	5961	6173	5355	8082	5252	5468	7575	4044	5959	2828									
71	,	5759	6169	5557	8086	5052	5050	7373	4646	5959	2828									
72	,	5959	6167	5557	8286	4658	5454	7377	4242	5961	2828									
73	,	5959	6163	5357	8080	5252	5050	7577	4244	5961	2828									
74	,	5759	6977	5353	8080	5252	5054	7381	4044	6161	2828									
75	,	5959	6571	5359	8082	4050	5052	7375	3636	6161	2830									
76	,	6161	6767	5353	8080	4062	5458	7779	4852	5961	2828									
77	,	5961	6767	5359	8080	5254	5464	7575	3640	5961	2828									
78	,	5559	6373	5961	8081	4060	5254	7783	4044	5959	2828									
79	,	5959	6571	5363	8083	5252	5456	7577	4242	5959	2828									
80	,	5959	6565	5961	8282	5254	5054	6975	3242	5961	2828									
81	,	5959	6773	5359	8082	5256	5052	7575	3640	5959	2828									
82	,	5757	7173	5363	8082	5050	5258	7379	3644	6161	2828									
83	,	5559	6767	5563	8082	5060	5462	7377	3244	5961	2828									
84	,	5757	6767	5959	8082	5260	5464	7375	4040	5959	2828									
85	,	5959	6565	5959	8082	5256	5462	7579	3642	5961	2828									
86	,	5761	6169	5353	8080	5256	4862	7373	3646	5961	2830									
87	,	5761	6571	5363	8282	4050	5464	7377	4242	5959	2828									
88	,	5559	6567	5959	8082	4058	5454	7575	3238	6161	2828									
89	,	5555	7197	5353	8080	4656	5054	7379	3640	5959	2828									
90	,	5959	5367	5355	8084	5050	5058	7373	4046	6161	2828									
91	,	5961	6369	5353	8082	5052	5060	7579	4040	5961	2828									
92	,	5559	6169	5361	8282	5256	5256	7575	3644	6161	2830									
93	,	5759	6567	5959	8282	5052	5254	7979	3844	5961	2828									
94	,	5959	5169	5153	8080	5060	5050	7379	3642	6161	2828									
95	,	5759	6973	5555	8282	5456	5054	7575	3640	6161	2828									
96	,	5559	6769	5357	8082	4052	5050	7375	4042	5961	2828									
97	,	5961	6971	5559	8282	5062	5054	7583	4648	5959	2828									
98	,	5761	6365	5563	8082	5050	5052	7583	3642	5961	2828									
99	,	5959	6769	5359	8080	4052	6264	7579	4246	6161	2828									
100	,	5759	6771	5357	8080	5256	5456	7375	4040	5959	2830									
101	,	5959	5595	5155	8080	5052	5054	7375	4046	5959	2828									
102	,	5559	6169	5757	8282	4652	5050	7373	4042	6161	2830									
103	,	5759	6169	5355	8082	5258	5656	7577	4246	5961	2830									
104	,	5959	6171	5555	8086	5258	5456	7377	4246	5961	2828									
105	,	5959	6161	5759	8282	5254	5050	7575	4244	5961	2828									
106	,	5559	6569	5557	8086	4852	5056	7373	4046	5961	2830									
107	,	5959	6169	5759	8082	4858	5056	7577	4446	5961	2830									
108	,	5959	6161	5759	8080	5252	5058	7577	4244	5959	2828									
109	,	5959	6171	5363	8082	4652	5662	7581	4246	5959	2828									
110	,	5959	6169	5757	8286	5258	5656	7575	4044	5959	2828									
111	,	5959	6971	5557	8080	4652	5256	7375	4042	5961	2828									
112	,	5959	6169	5757	8082	4652	5254	7375	4042	5959	2828									
113	,	5959	6171	5555	8082	5252	5058	7575	4446	5961	2830									
114	,	5759	6171	5761	8286	4652	5050	7777	4246	5959	2828									
115	,	5959	6169	5561	8282	5252	5056	7577	4046	5961	2828									
116	,	5759	6169	5761	8082	5252	5658	7577	4246	5961	2828									
117	,	5959	6169	5797	8282	5052	5456	7375	4244	5961	2830									
118	,	5759	6169	5757	8282	4252	5054	7375	4244	5959	2830									
119	,	5959	6171	5557	8286	5258	5050	7377	4046	5961	2830									
