123	,	4646	6266	7682	5151	5256	5258	6969	5157
124	,	4646	5866	8282	5151	5256	6062	6971	5165
125	,	4646	6466	8284	5151	5256	6270	6971	5163
126	,	4646	6064	7686	5151	5256	5460	6969	6363
127	,	4648	4860	7284	5151	4656	6068	6771	5153
128	,	4652	5052	8282	5151	5456	5660	6767	4351
129	,	4646	6060	8084	5151	5254	5262	6969	4351
130	,	4646	4860	8084	5151	4652	5662	6971	5151
131	,	4646	4850	7680	5155	5254	5254	6971	5763
132	,	4646	4864	7684	5155	5256	4858	7171	5151
133	,	4646	6060	8484	5151	4654	5658	6971	5557
134	,	4646	5462	7676	5151	5252	6262	6971	5163
135	,	4646	4848	7676	5151	5252	5252	6771	5151
136	,	4652	6466	8282	5151	5254	4862	6971	5151
137	,	4646	6464	7682	5151	4652	6266	6771	5153
138	,	4646	4864	7676	4751	5268	6066	6971	5151
139	,	4646	4660	7276	5151	5458	5254	6769	5151
140	,	4648	4854	8082	5151	5056	6262	6971	4951
141	,	4646	4854	7282	5155	4656	6262	6975	5165
142	,	4646	4854	8082	5155	5050	6062	6969	5353
143	,	4646	4860	7282	5151	5456	6066	7171	4751
144	,	4646	6062	7676	5151	5454	5870	6971	4551
145	,	4646	6060	8284	5151	4652	5262	6977	4551
146	,	4646	4864	7682	5151	5256	6062	6971	5159
147	,	4646	4862	8484	5151	5252	5660	6775	5163
148	,	4646	4848	8284	5151	5254	5862	7177	5157
149	,	4648	4864	7684	5151	5252	5062	6969	4343
150	,	4646	4860	8484	5157	5254	5068	7777	5151
151	,	4648	5062	7684	5151	5256	5862	6771	5151
152	,	4646	4864	7284	5155	5656	6268	6767	5363
153	,	4646	4866	8484	5155	5454	5658	7171	5163
154	,	4648	4858	8484	5151	5258	5868	6771	5151
155	,	4648	4860	7684	5163	5056	5458	6769	5363
156	,	4646	4854	8082	5151	5254	5862	6971	5763
157	,	4646	5858	7480	5151	5256	6262	6771	5157
158	,	4646	4860	8282	5151	5256	6262	6569	5157
159	,	4646	4860	8284	5151	5256	5468	6769	5151
160	,	4648	4864	8284	5151	5258	4862	6773	4751
161	,	4646	4854	8282	5155	5052	5862	6571	4751
162	,	4646	4864	7678	5151	5458	6668	6771	5163
163	,	4646	4862	7684	5151	5254	5468	6969	5763
164	,	4646	4864	8284	5151	5056	5462	6975	5163
165	,	4646	4862	8488	5151	5256	6882	6969	5163
166	,	4646	4862	8488	5151	5256	5868	6969	5163
167	,	4646	4862	8284	5151	5254	5468	6771	5763
168	,	4650	5662	7676	5151	5456	5468	6769	5163
169	,	4646	4848	7682	5175	5056	5060	6769	4757
170	,	4850	6266	7694	5173	5258	6464	6769	5151
171	,	4646	6262	8484	5151	5258	6264	7171	5157
172	,	4646	4860	8284	5151	5456	5466	6769	5151
173	,	4646	4860	8288	5151	5252	6062	6769	4753
174	,	4648	6262	8484	5151	5656	6066	6769	5151
175	,	4648	4854	8282	5155	5658	6668	6769	5151
176	,	4646	6264	7682	5155	5456	5862	6973	5163
177	,	4646	4864	8282	5355	5454	5864	6969	5163
178	,	4646	5864	8484	5151	5254	6060	6769	5157
179	,	4646	6062	7284	5151	5456	6262	6971	5157
180	,	4646	4864	8284	5151	5858	5460	6767	5153
181	,	4646	4860	8284	5151	5454	5064	7171	5157
182	,	4646	4862	8284	5151	5656	5454	6971	5151
183	,	4646	4860	8284	5151	5458	5460	6769	5157
184	,	4648	6062	8284	5151	5256	5658	6971	5151
185	,	4646	5462	7682	5151	5656	5066	6969	5357
186	,	4646	5454	8282	5151	5256	5468	6769	5153
187	,	4646	4854	7282	5151	5254	5462	6969	5363
188	,	4652	5860	7284	5155	5262	5462	7171	5157
189	,	4650	4848	8284	5151	4856	4862	6971	5357
190	,	4648	6262	7682	5151	5256	5058	6971	4757
191	,	4648	4848	7682	5151	5656	5458	6971	5163
192	,	4648	4848	7684	5151	5656	5454	6769	5151
193	,	4648	4848	8284	5151	5258	5868	7171	5151
194	,	4648	4848	8284	5151	5258	5868	6971	5151
195	,	4652	4864	8284	5151	5256	5868	6971	5163
196	,	4646	6262	8284	5151	5456	0000	6971	4763
197	,	4852	6264	8282	5151	5056	5862	6573	5763
198	,	4646	4862	8282	5151	5458	6668	7173	5153
199	,	4646	5062	8282	5151	5454	5462	6771	5153
200	,	4648	6064	8286	5165	5454	5454	7171	5163
201	,	4646	4858	7684	5151	5254	6268	6769	5151
202	,	4646	4860	8282	5151	5256	6262	7173	5151
203	,	4646	5456	7676	5555	5052	6270	7173	4951
204	,	4646	5864	7276	5151	5258	6068	6971	5151
205	,	4646	5456	7676	5151	5054	6068	6971	5151
206	,	4652	6264	7682	5153	5252	5866	6771	5151
207	,	4646	6464	8282	5163	5252	6262	6969	5151
208	,	4648	4862	8488	5153	5252	6262	6969	5151
209	,	4646	6062	7682	5151	5052	6268	6369	5163
210	,	4646	4848	8282	5153	5052	6068	6971	5157
211	,	4646	5464	8288	4747	5052	6666	6769	5151
212	,	4446	4864	7282	5151	4654	5454	6969	5165
213	,	4646	6062	8282	5151	5256	0000	6971	5157
214	,	4446	4862	8282	4751	5252	6266	6771	5157
215	,	4646	4858	8282	5353	5256	5468	6971	5151
216	,	4646	6060	8282	5151	0000	5468	6971	5151
217	,	4646	4864	8282	5155	5656	6668	6969	4751
218	,	4648	6264	7076	5151	5252	5858	6969	5151
219	,	4648	4848	8284	5151	4852	5462	6971	5363
220	,	4848	4848	8486	5151	5254	6262	7171	5163
221	,	4646	4862	7682	5151	5254	5062	6769	5163
222	,	4646	4862	7282	5153	4656	5462	6769	4551
223	,	4646	4848	7682	5155	5252	6266	6769	5153
224	,	4646	6262	7684	5151	5254	5858	6969	5163
225	,	4646	4862	8284	5151	5254	5462	7171	4563
226	,	4646	4862	7684	5151	5254	5860	6769	5157
227	,	4646	5064	7684	5151	5254	4458	6769	5157
228	,	4646	4864	8282	5151	5258	6262	6771	5157
229	,	4648	4862	8282	5151	5256	6264	6971	5163
230	,	4646	4860	8284	5165	5252	6062	7171	5153
231	,	4646	5064	7682	5151	5254	5462	6769	5163
232	,	4646	6262	8284	5155	5052	5062	6971	5151
233	,	4646	4858	8084	5153	5256	5458	6769	4951
234	,	4646	5662	7684	5151	5256	6066	6969	4751
235	,	4648	4864	8082	5165	4852	5462	6971	5151
236	,	4646	4864	7682	5151	5256	5460	6969	5163
237	,	4648	6264	7682	4751	5456	4468	6771	5157
238	,	4646	4862	7682	5155	5256	6060	6771	5153
239	,	4646	4862	7684	5151	5456	5658	6771	6363
240	,	4646	4862	7682	5155	5256	6060	6771	5153
241	,	4852	5464	7682	5151	5252	5860	6769	4763
242	,	4648	4848	8284	5151	5252	4862	7171	4753
243	,	4648	6062	7682	5151	5258	6668	6969	5357
244	,	4646	6262	8282	4763	5254	6262	6969	5163
245	,	4652	4862	7676	5353	5052	5460	6769	5151
246	,	4646	4848	8282	5151	5258	5662	6771	5163
247	,	4646	5062	7684	5165	5454	6062	6971	6363
248	,	4646	4850	8284	5565	5254	6262	6971	5163
249	,	4646	5260	8282	5151	5256	5866	7171	5161
250	,	4646	6062	7684	5163	5456	6666	6771	5157
251	,	4650	5664	8288	5151	5052	5862	6969	5757
252	,	4652	4848	7684	5151	5252	4860	6971	5757
253	,	4648	4854	8284	5155	5456	6070	6971	4951
254	,	4646	5062	7682	5165	5254	5460	6971	5763
255	,	4650	4856	7682	5155	4850	5264	6771	5151
256	,	4646	6062	8284	5151	5058	5862	6769	4951
257	,	4646	4860	7682	5163	5052	5662	6769	5163
258	,	4646	4854	7680	5153	5658	5658	6769	5151
259	,	4648	4850	8282	5151	5254	5866	6771	5163
260	,	4646	6464	7676	5153	5860	4860	6569	5151
261	,	4648	6262	8082	5563	5054	5860	6971	4751
262	,	0000	6464	7676	5153	5658	4860	6769	5151
263	,	4646	6264	8284	5151	5254	5254	6971	5151
264	,	4646	6264	8284	5155	5256	5460	6971	5151
265	,	4852	4848	8284	5155	5052	5460	7173	5163
266	,	4646	4862	8282	5365	5254	5860	6771	5151
267	,	4850	4860	8282	5151	4652	6066	6969	5157
268	,	4648	4864	8484	5363	5256	6062	6769	4551
269	,	4648	5464	7684	5151	5458	6060	6569	5153
270	,	4648	4862	7684	5151	5460	6266	6771	5151
271	,	4646	4862	8084	5151	5260	5662	6771	4747
272	,	4646	6464	8282	5151	5058	6062	6971	5153
273	,	4646	4854	7682	5151	5054	5862	7171	6363
274	,	4646	4862	7682	5151	5456	5468	6569	5763
275	,	4646	4848	8282	5151	5256	6264	6569	5151
276	,	4646	4848	7682	5151	5456	6464	6769	6363
277	,	4646	6262	8282	5151	5054	5458	6571	5151
278	,	4648	4848	7676	5151	5052	5862	6769	5157
279	,	4648	4862	7682	5153	5254	5868	6771	5163
280	,	4646	4848	8282	5153	5054	6868	7173	5163
281	,	4646	4848	8282	5151	5260	6264	6971	4751
282	,	4646	6264	8284	5151	5456	5058	7173	5163
283	,	4646	6062	7684	5353	5052	5062	6771	5151
284	,	4646	6062	7682	5151	5052	6062	6769	5353
285	,	4646	4862	8484	5151	5052	5862	6773	5163
286	,	4648	6266	7684	5151	5052	5862	6773	5163
287	,	4646	4854	8282	5151	5056	6268	6771	5763
288	,	4646	5264	7688	5151	5252	5862	6771	5151
289	,	4646	4848	8282	5151	5254	6062	6969	5151
290	,	4646	5860	7676	5151	5252	5668	6771	5763
291	,	4648	4860	8484	5151	5258	5460	6971	5151
292	,	4648	6464	7682	5151	5254	4862	6771	5151
293	,	4648	6064	7684	5153	5252	6062	6769	5151
294	,	4646	4662	8284	5155	5252	6062	6769	5163
295	,	4646	5860	7282	5153	5252	5868	6769	5357
296	,	4646	4858	8282	5151	5254	5860	6771	5151
297	,	4646	4852	7682	5151	5456	6062	6971	5163
298	,	4648	6062	7686	5153	5252	5662	0000	5151
299	,	4646	6262	7688	5163	5252	5462	6971	5151
300	,	4646	4860	7682	5151	5252	5660	6767	5363
301	,	4646	5262	7682	5151	5256	5660	6969	5151
302	,	4646	6464	7682	5155	5254	6262	6973	5157
303	,	4646	4664	8284	5151	5252	6060	6969	5157
304	,	4848	4858	7688	5163	5458	6070	6969	4551
305	,	4646	4648	7682	5151	5254	6268	7171	5151
306	,	4646	6062	7682	5151	5456	4860	6769	4563
307	,	4648	4848	8284	5163	4652	5660	7171	5151
308	,	4848	5864	8282	5151	5252	5070	6769	5151
309	,	4646	5460	7684	5151	5054	6262	7171	5151
310	,	4648	5860	8084	5151	5254	6674	6971	5763
311	,	4646	5860	7684	4751	5254	5670	7171	5153
312	,	4646	4862	8284	5153	5256	6268	6971	5163
313	,	4646	5252	8284	5153	5258	5460	6971	4357
314	,	4646	4858	8282	5151	4652	6268	6969	5157
315	,	4646	5862	8488	5165	5252	6060	7171	5155
316	,	4646	5264	8284	5151	5254	6868	6769	5157
317	,	4646	4862	8082	5153	5254	6268	6969	5163
318	,	4652	4858	7682	5151	5252	6272	0000	5157
319	,	4648	5262	8288	5151	5254	5660	6769	4951
320	,	4848	4860	7688	5163	5254	6062	7171	4751
321	,	4648	4858	7682	5151	5254	5060	6969	5763
322	,	4646	5862	8284	4949	5052	5068	6971	5163
323	,	4646	4862	7682	5151	5254	6060	6769	5151
324	,	4646	5862	7676	5151	5258	6266	6771	4951
325	,	4648	5864	7684	5151	5252	5060	6769	4951
326	,	4646	4862	7682	5151	5456	6262	7171	4357
327	,	4646	5262	8288	5153	5252	5864	6971	5151
328	,	4646	5258	8282	5151	5256	6268	6971	4949
329	,	4652	6064	7676	5151	5256	6268	6969	5163
330	,	4646	4848	7682	5151	5656	5662	7171	5151
331	,	4646	6264	7676	5151	5252	6062	6769	5163
332	,	4648	5262	8284	5151	5252	5662	6769	5151
333	,	4646	5858	8288	5165	5258	4862	6769	5165
334	,	4646	4848	7682	5363	5256	5458	6969	5163
335	,	4646	4858	8282	5153	5052	5662	7171	4351
336	,	4646	5258	7284	5151	5052	6264	6969	5151
337	,	4646	4858	8282	5153	5254	4854	6971	4953
338	,	4646	5858	8284	5151	5256	5660	6769	5163
339	,	4646	5258	7276	5151	5252	6062	6969	5353
340	,	4646	4448	8284	5151	5258	6068	6969	5151
341	,	4646	6262	7282	5163	5252	5862	6767	5151
342	,	4646	4860	8284	5153	5252	5868	6771	5151
343	,	4646	6264	7684	5151	5252	6070	6971	5151
344	,	4648	4662	7282	5151	5252	5864	6769	5151
345	,	4646	5262	8282	5151	5252	5864	6771	4751
