62	,	8181	7476	8284	3638	5658	6060	5454	7177	8082	4658	6870	4858	4547
63	,	8181	7474	7082	3434	5660	5656	5050	7177	8282	5460	6470	4656	4751
64	,	8181	7474	8484	3236	5862	5260	5056	7173	8082	4862	6872	4658	4751
65	,	8181	7274	7084	3234	5662	5864	5054	7177	8282	4658	4646	5052	4347
66	,	8181	7476	8284	3434	5664	6060	5054	6971	8282	5860	6468	5658	4343
67	,	8181	7476	7070	3434	5858	5254	5056	7173	8282	4850	6870	4646	4351
68	,	8183	7274	7084	3838	5664	6060	5454	7177	8282	4654	6470	4850	4551
69	,	7781	7476	7082	3234	5660	5662	5454	7171	8282	4648	6868	5056	4345
70	,	8181	7276	7084	3032	5858	5256	5054	7171	8282	4654	6464	4858	4747
71	,	8181	7274	8284	3434	5656	5454	5454	7173	8082	4446	6470	4658	4747
72	,	8181	7476	8284	3438	5658	5260	5056	7171	8282	5658	6470	4648	4747
73	,	8181	7474	7084	3434	5864	5660	5458	7171	8082	4848	6470	4858	4343
74	,	8181	7274	8284	3234	5664	5660	5054	6773	8282	4856	6468	4650	4347
75	,	8181	7476	7070	3436	5864	5260	5054	7177	8082	4658	6870	5056	4547
76	,	8185	7276	8284	3234	5862	5662	5456	7171	8282	4654	6872	5054	4347
77	,	7781	7476	7084	3236	5658	5456	5454	7173	7882	4854	6464	4648	4747
78	,	7781	7474	8484	3242	5664	5660	5456	7171	8286	4850	7070	5050	4349
79	,	8181	7474	7082	3434	5664	5254	5060	7171	8082	4658	4668	4056	4547
80	,	8181	7276	7070	3438	5666	5464	5454	7177	8082	5456	6870	5050	4547
81	,	8181	7476	7084	3434	5862	5660	5454	7171	0000	4848	6470	5052	4345
82	,	7781	7274	7070	3236	5662	5256	5054	7171	8282	4858	6470	4848	4749
83	,	8185	7474	7070	3238	5864	5260	5052	7171	8282	4856	6464	0000	4343
84	,	8185	7474	8282	3038	5662	5456	5454	7171	8082	4654	0000	0000	0000
85	,	8181	7476	8284	3436	5662	5656	5454	7177	8282	5860	6468	4850	4751
86	,	8181	7274	7082	3034	5660	5456	5456	7175	8082	4858	6470	4850	4747
87	,	8181	7474	7084	3636	5860	5662	5456	6771	8282	4858	6870	4658	4751
88	,	7781	7476	8284	3434	5862	5456	5256	7177	8082	4648	6468	4650	4751
89	,	8181	7474	7070	3436	5668	5260	5458	7173	8082	4658	6468	5658	0000
90	,	8181	7474	7070	3638	5662	5258	5456	7173	8082	4848	6464	4852	4751
91	,	8181	7476	7082	3034	5662	6060	5454	7177	8082	5860	6468	5056	4747
92	,	8185	7474	8284	3436	6062	5860	5056	7177	8282	4856	6470	4858	4351
93	,	8181	7272	7084	3434	5666	5660	5054	7171	8082	5658	6468	4656	4351
94	,	8181	7676	7084	3234	5662	5256	5454	7171	8080	4646	5864	4850	4343
95	,	8181	7476	7082	3436	6266	5058	5456	7171	8282	5858	6468	4648	4551
96	,	8181	7476	7070	3438	5862	5052	5050	7377	8080	5458	5868	4648	4347
97	,	8181	7476	7070	3436	5666	5660	5460	7777	7880	5860	6468	4852	4751
98	,	7781	7274	8284	3038	5860	5458	5052	7177	8282	4648	6470	4648	4751
99	,	8185	7276	8282	3234	6066	5262	5054	7175	8282	4660	6470	4652	4147
100	,	7781	7474	7070	3434	5658	5656	5454	7171	8282	4660	4668	5050	4349
101	,	8181	7476	7070	3434	5656	5264	5054	7173	8082	4648	5468	5056	4749
102	,	8181	7676	8284	3438	5656	5656	5054	7377	8082	5860	6468	4650	4351
103	,	8181	7474	7070	3434	5666	5664	5254	7171	8080	4646	6468	4856	4749
104	,	7781	7676	7070	3234	5860	5466	5050	7173	8282	5858	6464	4656	4747
105	,	8181	7476	7084	3234	5664	5454	5054	7171	8082	5858	6468	4854	4143
106	,	8181	7476	8284	3436	6468	5456	5050	7171	8282	4856	5468	5056	4347
107	,	7781	7474	7070	3234	5656	5664	5454	7173	8082	4658	6870	5050	4951
108	,	8181	7476	8282	3434	5662	5656	5456	7173	8282	4656	6470	4650	5155
109	,	8181	7476	7084	3234	5660	5456	5458	7171	8082	4658	7070	4456	4351
110	,	8181	7476	7070	3436	5664	5660	5460	6973	8282	5658	6870	4856	4145
111	,	7781	7276	8284	3234	6266	5864	5058	6971	8082	4860	6468	4856	4547
112	,	7781	7474	7084	3434	5662	5264	5054	7171	8082	4660	6868	5656	4349
113	,	8183	7274	8284	3438	6464	5862	5454	7177	8082	5858	6470	4654	4345
114	,	8181	7272	7082	3434	5664	5660	5460	7171	8082	5658	6464	4850	4755
115	,	7781	7474	7070	3434	5662	5264	5458	7173	8282	5858	6870	5056	4343
116	,	7781	7676	7082	3434	6266	5260	5058	7175	8282	4646	6464	4856	4751
117	,	8181	7474	8284	3842	6466	5860	5454	7171	8082	4858	6870	5456	4547
118	,	8183	7476	7084	3436	5660	5464	5454	7171	8282	4648	6870	4650	4147
119	,	8181	7476	7070	3030	5866	5258	5458	6771	8282	4656	6470	4650	4747
120	,	8181	7476	7070	3636	6262	6060	5454	7177	8282	5460	6464	4656	4347
121	,	7781	7474	7084	3438	6264	5664	5454	7175	8282	5660	6672	5050	4347
122	,	7781	7274	7082	3034	5866	5256	5454	7177	7882	4654	6468	4650	4351
123	,	8181	7272	8284	3434	6266	5664	5458	7175	8282	4858	6870	4648	4351
124	,	7781	7676	7082	3636	5662	5864	5458	7375	8282	5058	6870	4650	4347
125	,	8181	7476	7082	3034	6264	5860	5258	7171	8282	4854	7070	5656	4747
126	,	8181	7476	8282	3236	6266	5656	5054	7177	8082	5860	6470	4648	4751
127	,	7781	7274	7070	3434	6666	6060	5454	7171	8282	5858	6468	4850	4343
128	,	8181	7474	7070	3434	5866	5464	5460	7171	8282	4658	6872	4646	4343
129	,	8181	7474	7084	3034	5866	5462	5454	7171	8082	4856	6464	4454	4347
130	,	8181	7474	7084	3038	6464	5458	5254	6777	8282	4848	6470	5050	0000
131	,	8181	7474	7082	3434	5666	5860	5458	7173	8282	5860	6470	5058	4347
132	,	8181	7276	7082	3238	5862	5660	5460	7171	8286	5458	6470	4858	4347
133	,	7981	7474	7070	3034	6264	5256	5254	6773	8282	5860	6870	5056	4551
134	,	8181	7676	7070	3434	5656	5254	5454	7173	8082	4860	6870	5050	5355
135	,	8181	7476	7084	3042	5660	5256	5454	7175	8080	5460	6470	5050	4343
136	,	8181	7276	7070	3234	5660	6066	5054	7177	8282	4648	6464	4850	4551
137	,	8181	7474	7084	3242	6066	5664	5454	7575	8082	4854	6870	4850	4143
138	,	8183	7474	7084	3638	6266	5658	5454	6971	8282	5858	6468	4850	4545
139	,	7781	7476	7070	3236	6266	5260	5860	7173	8282	4654	6870	4856	4747
140	,	8181	7474	7084	3436	6066	5458	5460	7583	8082	5658	6468	4648	4747
141	,	8181	7474	7070	3434	6064	5660	5458	6775	8080	4656	6464	4458	4747
142	,	8181	7274	7082	3234	6666	5860	5054	7173	8282	4648	6470	5056	4951
143	,	7781	7476	7084	3436	5658	5864	5454	6971	8082	4658	4664	5058	4747
144	,	7781	7274	8282	3438	5662	5254	5052	7173	8282	4648	6470	4646	4747
145	,	8181	7476	8282	3438	5658	5660	5458	7171	8082	5860	6468	5050	5151
146	,	8181	7476	8484	3436	5660	6060	5460	7177	8082	4650	6468	4856	4349
147	,	7781	7476	7082	3636	6264	5660	5454	7171	8082	4858	6870	4648	4345
148	,	7781	7274	7084	3234	5660	6060	5254	7175	8286	4658	5464	4648	4347
149	,	7581	7474	7084	3236	5866	6060	5454	7171	8282	5458	7070	5056	4347
150	,	8181	7474	7084	3238	6062	5860	5460	7177	8282	5658	6464	4856	4349
151	,	8181	7276	7082	3436	5666	0000	5658	0000	8282	5058	6472	4856	4749
152	,	8181	7274	7070	3438	5656	6064	5454	7171	8282	4848	7070	4856	4343
153	,	8181	7474	7084	3234	5866	6064	5458	7177	8282	4854	7070	4850	4755
154	,	8181	7676	7070	3238	5664	5260	5050	7171	8282	5458	7272	5656	4351
155	,	8181	7474	7070	3436	5656	5460	5454	7171	8282	4858	6472	4850	4351
156	,	8181	7476	7070	3436	5664	5454	5454	7183	8082	4654	6470	4648	4547
157	,	8181	7474	7082	3438	5866	5266	5458	7177	8082	4858	6868	5056	4347
158	,	8181	7272	8284	3442	5866	5256	5052	7173	8082	4856	6466	4850	4751
159	,	8181	7274	8282	3434	6066	5252	5458	7171	8082	5858	6870	4648	4347
160	,	8181	7476	7070	3434	6262	5456	5054	7171	8282	5058	6872	4848	4343
161	,	8181	7272	7084	3436	5656	5860	5454	7171	8082	5658	7072	5056	4347
162	,	8181	7476	7082	3638	6464	5660	5454	6971	8286	4658	6872	4856	4747
163	,	8181	7476	7070	3436	5658	5256	5254	7177	8082	4648	6868	5256	4345
164	,	8181	7274	7082	3036	5862	5662	5054	7377	8282	4850	6464	4650	4751
165	,	8181	7476	7070	3638	5664	5254	5054	6971	8282	5860	6470	4648	4347
166	,	8181	7476	7084	3436	5866	5256	5458	7173	8082	4648	6470	4648	4549
167	,	8181	7276	8282	3034	5860	5464	5054	7171	8082	4658	6468	5658	4545
168	,	8181	7676	7082	3234	5656	5660	5458	7177	8080	4648	6470	5050	4747
169	,	8181	7476	7082	3038	6466	5260	5054	7177	8282	4654	6472	5656	4351
170	,	8181	7276	8282	3438	5658	5254	5054	7171	8082	5054	7272	4856	4545
171	,	7581	7676	7070	3438	5656	5260	5658	7173	8282	4856	6468	5658	4751
172	,	8181	7476	8282	3638	5866	5660	5454	7177	7882	4654	6468	4648	4347
173	,	8181	7274	7084	3434	5658	5262	5460	7173	8282	4648	6468	5050	4751
174	,	8181	7474	8282	3434	5866	5258	5050	7173	8282	4656	7070	5056	4747
175	,	8181	7476	8282	3434	5858	5864	5454	6977	8282	4658	6472	4650	4751
176	,	8181	7276	7084	3436	6666	5252	5456	7173	8082	4658	6670	4848	4347
177	,	8181	7474	8484	3436	6064	5456	5052	7377	8282	5860	6464	4850	4751
178	,	8181	7476	7084	3438	5664	5260	5454	7375	8282	5658	6468	5256	4351
179	,	7781	7476	8284	3438	5662	5460	5454	7579	8080	4648	6468	4856	4547
180	,	7981	7476	7084	3238	5858	5460	5252	7171	8282	5858	6666	4648	4547
181	,	8181	7474	7082	3436	5862	5256	5454	7171	8080	4860	6470	4448	4351
182	,	8181	7474	7070	3436	6066	5256	5054	7171	8282	4654	6470	4850	4747
183	,	8181	7272	7070	3034	6466	5860	5458	7177	8082	4658	6468	5056	4747
184	,	8181	7276	7084	3034	5866	5458	5454	7171	8082	4648	6466	4650	4351
185	,	8181	7274	7084	3438	6266	5860	5454	7173	8082	4656	6466	4658	4347
186	,	8181	7676	7070	3034	5668	5254	5454	7173	8282	4658	6868	4452	4343
187	,	8181	7274	7084	3034	6862	6066	5454	7173	8282	5858	6872	5052	4547
188	,	8181	7274	7070	3434	5868	5866	5454	7171	8282	4654	6468	4648	4751
189	,	8181	7474	7082	3436	6264	6266	5454	7777	8080	4658	7070	4650	4347
190	,	8181	7274	7070	3034	5868	5658	5052	7175	8282	5660	6470	4856	4343
191	,	8185	7474	7082	3638	6066	5658	5054	7177	8082	4858	6470	4658	4547
192	,	8181	7476	7070	3436	6666	5252	5454	6971	8082	5460	6470	5050	4347
193	,	8181	7676	7070	3434	6066	5260	5454	6971	8282	4860	6470	5054	4343
194	,	8181	7676	7082	3436	5858	5458	5454	7171	8282	4648	6472	0000	4347
195	,	8181	7474	7070	3034	5858	5464	5454	6971	8082	5658	6668	4656	4347
196	,	8181	7474	7070	3434	6466	5462	5454	7171	8282	4646	6468	4446	4751
197	,	8181	7476	7070	3434	5666	5460	5456	7171	8082	4656	6470	4858	4343
198	,	8181	7476	8282	3438	6466	6060	5052	7175	8082	4848	6468	4850	4747
199	,	8181	7474	7070	3436	5666	0000	5658	6971	8082	4650	6464	4658	4347
200	,	8181	7476	7082	3434	6466	5260	5254	7171	8282	4854	6870	4856	4747
201	,	8181	7476	7082	3436	6262	5658	5658	7171	8082	4858	6470	4856	4747
202	,	8183	7276	8282	3238	5662	6066	5256	7577	8282	4658	6872	4658	4347
203	,	7781	7476	7084	3242	5864	6464	5060	7173	8282	4648	6468	5056	4347
204	,	8181	7476	7084	3434	5868	5466	5458	6975	8282	4654	6870	4448	4547
205	,	7581	7474	7070	3438	5656	6060	5458	7177	8082	4848	6870	4650	4751
206	,	8181	7276	7082	3636	5666	5454	5454	6971	8282	4658	6470	4858	5153
207	,	7781	7474	7070	3636	5860	5460	5454	6771	8282	4858	6670	4856	4547
208	,	8181	7474	7084	3234	5658	5660	5058	6777	8282	4858	6464	5258	5151
209	,	8181	7474	7070	3438	6066	5456	5458	7171	8282	4856	6468	4852	4343
210	,	8181	7474	7082	3234	5658	6062	5458	6977	8282	5658	4670	5056	4351
211	,	7781	7274	7084	3232	5656	5664	5254	6771	8282	4658	6464	5058	4351
212	,	8181	7272	7082	3038	6066	6064	5258	7171	8082	4856	6464	4856	4551
213	,	8181	7474	7070	3234	5658	5456	5054	7375	8282	4648	6870	5256	4349
214	,	8183	7474	7084	3434	5858	6064	5454	6977	8284	4858	4668	4852	4347
215	,	8181	7274	7082	3842	5860	5260	5458	7171	8282	4658	6466	5052	4351
216	,	7781	7274	8284	3438	6064	5464	5454	6971	8282	4646	6472	4848	5151
217	,	7781	7676	7070	4242	5864	6464	5054	6975	8082	5860	4670	5050	4747
218	,	8181	7474	7084	3238	5658	6062	5454	6769	8282	4656	7072	4456	4747
219	,	8181	7676	7070	3438	6666	5256	5054	7171	7880	5058	7070	4450	4347
220	,	8181	7274	8484	3034	5656	5260	5254	7171	8080	4658	6470	4856	4347
221	,	8181	7474	8284	3434	5864	5454	5456	7173	8082	5858	6468	4856	4351
222	,	8181	7474	7084	3236	5660	5662	5454	6971	8282	4648	6470	4658	4747
223	,	8181	7474	7082	3236	6466	5466	5454	7171	8282	5660	6464	5056	4347
224	,	8181	7476	8284	3636	6666	5456	5258	7373	8282	4658	6870	4858	4347
225	,	7781	7474	7082	3234	6062	6064	5054	7173	8282	5860	6470	4648	4751
226	,	7781	7474	7070	3436	5666	5464	5454	7173	8282	4656	6868	4646	4751
227	,	8185	7274	7084	3032	5656	5662	5454	7171	8282	4856	6470	5056	4343
228	,	8181	7276	7084	3036	6266	5454	5858	7173	8082	4658	6870	4656	4747
229	,	8181	7476	7084	3438	5658	5260	5458	7577	8082	4848	6470	4458	4351
230	,	8185	7274	7070	3234	6060	5668	5454	7171	8282	4858	5468	4856	4751
231	,	7781	7476	7082	3234	5658	5254	5454	7173	8282	4858	6870	4648	4547
232	,	8181	7274	7082	3234	5866	6060	5454	7175	8282	5860	6470	4656	4347
233	,	8181	7474	7082	3434	6062	6062	5058	7171	8082	5458	6464	4856	4545
234	,	7981	7474	7084	3436	6264	5660	5458	7173	8282	4648	7272	4646	4345
235	,	8181	7476	7082	3232	5658	5660	5458	7171	8082	4656	6868	4650	4551
236	,	8181	7474	8484	3442	5866	5660	5458	7175	8082	4658	6470	4658	4547
237	,	7781	7474	7082	3234	5660	5664	5458	7173	8282	4656	6868	4650	4551
238	,	7581	7476	7070	3438	5860	6060	5454	7171	8082	5658	6468	4856	4347
239	,	8181	7676	7084	3438	5662	5262	5054	7171	8282	5858	6870	4848	4545
240	,	8181	7474	7070	3434	6666	5456	5454	6777	8282	4660	6464	5054	4747
241	,	8181	7274	7084	3438	5662	5662	5458	7177	8282	4858	6466	4656	4353
242	,	8181	7476	7070	3234	5666	5660	5454	7173	8082	4646	6868	4656	4347
243	,	8181	7274	7070	3436	5656	5660	5254	7171	8082	4656	6870	4848	4551
244	,	7781	7474	7082	3436	5864	6064	5454	6971	8082	4660	6468	4456	4345
245	,	8181	7676	7082	3838	5860	5658	5454	7177	7882	4658	6470	4656	4547
246	,	8181	7276	7084	3438	5658	5262	5060	7173	8282	5658	6870	4658	4345
247	,	7781	7474	7070	3436	5666	5656	5454	6977	8082	4854	6470	4656	4551
248	,	7781	7474	7084	3436	5666	5460	5254	7173	8082	4658	6464	0000	4547
249	,	8185	7274	7082	3234	5658	5258	5454	7177	8082	4858	6464	5656	4347
250	,	8181	7676	7070	3034	5660	5668	5060	7171	8082	4646	6870	4650	4347
251	,	8185	7476	7070	3232	5666	6066	5460	6971	8282	4858	5464	5656	4347
252	,	7781	7476	7082	3234	6464	5656	5460	7171	8282	4658	6868	4656	4547
253	,	8181	7474	7070	3636	5862	5254	5458	7173	8082	4858	6470	4850	4747
254	,	8181	7274	7070	3236	5866	5258	5458	6973	8282	4648	6464	5056	4347
255	,	8181	7476	7070	3234	6266	5458	5054	7377	8082	4648	6464	4658	4547
256	,	8181	7476	7084	3034	5868	5660	5054	6977	8282	4858	5470	5056	4347
257	,	8181	7274	7084	3638	5658	5456	5054	7171	8282	5458	6464	4856	4349
258	,	8185	7274	8284	3438	5660	6060	5454	7377	8282	4654	6868	4858	4343
259	,	8183	7474	7084	3234	5664	5464	5054	7577	8082	5658	6870	5050	4347
260	,	7777	7474	7070	3438	5666	6060	5454	7175	8282	5060	6468	4456	4751
261	,	8181	7474	7084	3034	5656	5256	5258	7175	8282	5460	6470	4456	5151
262	,	8181	7476	7070	3638	5664	6060	5454	7171	8282	4858	7072	4456	4347
263	,	8181	7474	8284	3234	6066	5662	5454	7171	8282	4656	6470	4656	4751
264	,	8181	7474	8284	3636	5656	5660	5058	7175	8082	4646	6870	4650	4347
265	,	8181	7474	7070	3434	5666	5864	5454	7177	8284	4858	6464	4650	4547
266	,	8181	7476	8282	3436	6262	5262	5454	7171	8082	4648	6468	4848	5151
267	,	8181	7474	7070	3234	5666	5462	5454	7171	8282	5858	6468	4856	4747
268	,	8181	7676	8284	3234	6466	5666	5454	7175	8286	4648	6870	5056	4347
269	,	8181	7274	7082	3434	6464	5656	5454	7177	8282	4848	7070	4850	4547
270	,	8181	7476	7070	3636	6062	6064	5454	7177	8082	5460	6472	5256	3947
271	,	7781	7476	8284	3234	5666	5660	6060	7171	8282	4856	6472	4856	4747
272	,	8181	7274	7084	3436	5664	5858	5054	7171	8282	4858	6468	4652	4751
273	,	7781	7474	7084	3434	6466	5666	5458	7177	8082	5858	7070	4848	4347
274	,	8181	7476	7082	3434	5656	5860	5054	7171	8282	5658	6468	4646	4345
275	,	8181	7474	7082	3434	5664	5668	5454	7171	8082	4658	6470	4848	4343
276	,	8181	7476	7084	3638	5662	6060	5454	7177	8282	4648	7070	4656	4349
277	,	7781	7274	7070	3238	6066	5456	5454	6971	7882	4658	6472	5056	4751
278	,	8183	7474	7070	3436	5862	5460	5460	7171	8080	4656	6870	5656	4747
279	,	8181	7274	7070	3438	6470	6062	5054	7173	7882	4648	5470	4450	4551
280	,	7781	7476	7082	3434	5666	5260	5054	7173	8282	4658	6468	4650	4747
281	,	8181	7474	7070	3434	6666	5460	5054	7173	8282	4848	6464	5052	4751
282	,	7781	7276	7082	3434	6064	6060	5458	7173	8082	4654	6870	4858	4551
283	,	8181	7676	7084	3032	6264	6266	5858	7171	8282	5858	6468	5658	4351
284	,	7981	7474	7070	3032	5858	5864	5454	6971	8282	4658	6470	4648	4751
285	,	8181	7676	8484	3436	5662	6264	5254	7171	8282	4654	6468	4850	4551
286	,	8181	7476	7070	3236	5862	5660	5454	7171	8282	4660	6468	5050	4343
287	,	8181	7474	7082	3238	5866	5254	5054	7173	8082	4658	6468	4648	4347
288	,	8181	7474	7084	3234	5858	6066	5054	7177	8082	5860	6470	4656	4347
289	,	8181	7474	7084	3232	5664	5464	5454	7171	8282	4860	6470	4448	4351
290	,	7781	7474	7070	3434	5658	5262	5454	7175	8082	4656	6470	4448	4345
291	,	7781	7474	7084	3234	6062	5458	5458	6771	8282	5458	6668	4450	4747
292	,	8181	7476	7082	3030	6264	5658	5054	7171	8282	4848	7070	5256	4747
293	,	8181	7474	7070	2834	5666	5466	5458	6973	8282	4658	4646	5658	4343
294	,	7581	7474	7082	3236	5862	5254	5454	7171	8282	4646	5470	4658	4347
295	,	8181	7274	7070	2836	5858	5860	5454	7171	8082	4854	6870	4450	4547
296	,	8181	7476	7084	3434	6264	5656	5254	7171	8282	4848	6464	4658	4349
297	,	8181	7476	7070	3232	6466	6064	5656	7171	8282	4858	6868	4650	4747
298	,	8181	7274	8484	3438	5666	5660	5054	7175	8282	4858	6870	5658	4351
299	,	8181	7476	7084	3436	5858	5656	5458	7171	8282	4658	7070	5056	4347
300	,	7981	7276	7070	3636	5860	5256	5456	7177	8282	4856	6464	4648	4751
301	,	8181	7474	7070	3636	5866	5256	5454	7173	8084	4848	6468	4446	4345
302	,	8181	7474	7084	3032	6666	5458	5454	7377	8282	4658	6468	4854	4551
303	,	8181	7476	8484	3436	5656	5456	5454	7777	8082	4656	6470	5658	5151
304	,	7781	7274	7070	3638	5660	5664	5054	7777	8282	5656	6868	4650	4547
305	,	8181	7276	8284	3234	5658	5454	5454	7171	8282	4658	6470	4848	4351
306	,	8181	7474	8484	3234	5658	5456	5454	7373	8282	4648	6870	4848	4749
307	,	8181	7274	8284	3238	5864	5454	5052	6977	7880	4854	7070	4658	5151
308	,	8181	7676	7082	3638	6666	5666	5454	7173	8080	4658	6868	4654	4347
309	,	8181	7276	7070	3838	6666	5256	5656	7173	8282	5458	6870	5052	4753
310	,	8181	7272	7070	3034	5664	5864	5454	7177	8082	0000	7272	4656	3941
311	,	8181	7476	0000	3434	6264	5258	5054	7177	8282	0000	7070	0000	4345
312	,	8181	7476	7070	3434	6666	5864	5458	7373	8082	5660	7070	4850	5153
313	,	8181	7676	7070	3238	5658	5260	5456	7375	8282	5858	6468	5658	4347
314	,	8181	7474	8284	3238	5662	5256	5454	7177	8282	4648	6868	5058	4345
315	,	8181	7274	7070	3438	5662	5656	5252	6775	8282	4658	6670	4656	4347
316	,	8181	7276	7082	3234	5662	5260	5454	6971	8082	4648	6870	5050	4347
317	,	8181	7276	7082	3236	5858	5456	5052	6971	8282	4658	7070	4650	4347
318	,	8181	7476	7082	3238	5658	6066	5454	7175	8082	4648	6870	5052	4347
319	,	8181	7474	8284	3638	5266	5466	5454	7173	8082	4648	6870	4848	4347
320	,	7777	7676	7084	3434	6464	5256	5054	7177	8082	4654	6468	0000	4751
321	,	8181	7274	8484	3236	5660	5864	5456	7177	8082	5458	6470	4450	4347
322	,	8181	7274	7084	3434	6264	5254	5458	7173	8082	5858	6472	4858	4351
